"Primary_Accession",count
"Q318N2",36
"A4WNA3",19
"Q1LI27",62
"A1AVJ5",36
"A8M534",58
"A4XBQ1",58
"O50563",36
"C4LBU6",36
"P59223",15
"Q9FML6",1
"Q8T5Z4",14
"Q29308",14
"Q19877",19
"A7Z4S0",173
"A6LSP0",173
"Q044D0",173
"Q1H139",173
"Q2RJP3",173
"B6JH66",173
"A5W850",173
"Q88MI0",173
"P52813",13
"B8NSD4",13
"Q2UTI8",13
"P61246",13
"A4HM77",13
"P54059",13
"B6HFE0",13
"Q4T8S6",13
"B0VQS4",173
"A3MRW0",173
"A2S7I2",173
"Q62GL1",173
"A1V897",173
"A3P0A7",173
"Q3JMR9",173
"A3NEH3",173
"Q63Q17",173
"Q7NQF8",173
"B2TII1",173
"Q2RFQ3",173
"Q8EUC1",42
"Q82DN9",173
"B7VLF1",173
"A4YCX8",14
"C3N5T9",14
"C4KHG8",14
"C3MQ71",14
"C3MVJ0",14
"C3NH97",14
"C3NEF5",14
"O62739",14
"P0C233",14
"Q6BXH8",10
"Q90YR8",10
"Q2NEK9",16
"P39940",13
"A8Q2H5",13
"Q0PXX8",13
"A6NA00",13
"B7L4U9",1
"B7M2I0",1
"B2U3M8",1
"P59975",6
"P71930",6
"A4VCH0",1
"P11701",4
"Q9UBT2",8
"O67240",48
"Q13T36",64
"Q8KEG8",56
"Q8NSC4",64
"O27673",64
"Q8YX05",64
"Q13AQ5",64
"Q8NVR2",9
"P43007",9
"Q61327",25
"Q9AJ63",1
"Q8BRF7",12
"Q9ESL0",20
"Q9SV04",4
"O18824",1
"Q05936",29
"F4IQV7",16
"Q92J97",55
"A5DA00",23
"Q2ULI0",23
"P0CR41",23
"Q9UUI5",23
"Q18CN0",19
"Q71WR8",19
"P47847",19
"A0ALJ4",19
"P71533",19
"Q5LPY3",19
"B3ESI0",19
"A7H8E6",19
"B8G7L6",19
"O84707",19
"Q7NQ59",19
"Q3Z9C1",19
"Q74BJ1",19
"Q0I375",19
"Q1IMP4",19
"A9M0X2",19
"Q6A833",19
"B5E749",19
"C1C8U0",19
"C0MEB9",19
"B1LB87",19
"Q87SF7",19
"B2SPL6",19
"O28377",16
"Q4G351",16
"Q9HWF5",16
"P49977",16
"D4D9U2",3
"O75326",26
"Q4R555",4
"B8F412",2
"Q80UJ9",1
"A3N335",1
"B3GYW4",1
"A6W2V7",1
"B4R7V3",1
"A3PAY3",1
"Q02FV2",1
"Q31LJ9",1
"Q5N0C6",1
"A7IJY7",1
"P97454",17
"Q9JMD2",28
"P06782",3
"Q54RC4",1
"Q17A88",1
"P86905",1
"Q53GS9",6
"O51917",221
"P77968",221
"Q81LW0",221
"P34005",4
"P10766",4
"Q5I2A0",103
"Q63556",105
"Q96P15",106
"Q0D2L3",12
"Q60396",105
"Q99865",1
"P36845",45
"Q8V436",1
"P15423",1
"E3W208",18
"P45243",8
"Q653T6",2
"Q9N5R9",3
"Q1JPZ3",14
"Q39224",18
"C3MPN4",9
"C5A233",9
"Q55025",230
"Q5P9M7",2
"B3CQP3",2
"A6L927",2
"Q214K5",2
"Q9AKQ2",2
"Q6BYP7",6
"Q4IPC8",6
"Q12608",1
"Q00681",18
"Q93ZY3",1
"P37297",64
"Q779K4",3
"P10149",3
"Q32GM1",3
"Q9FBI2",3
"Q28288",12
"O82662",14
"B7GXK7",14
"B7I6T2",14
"B2HXG0",14
"A3M887",14
"B0VEF2",14
"Q5HC25",14
"Q9JUT0",14
"Q4KFY6",14
"B1KPH0",14
"Q3SKM1",14
"Q51567",12
"P68579",42
"P68580",42
"A4JEQ1",46
"Q5L5X3",46
"B7LXF6",46
"B4RKR4",46
"B0KSC7",46
"Q57KJ7",46
"B5QW15",46
"B5RDQ0",46
"B4T454",46
"Q5PEG4",46
"B5BEY1",46
"B4TTV8",46
"P66882",46
"P66881",46
"A6Q9V0",46
"Q3AL65",46
"B9K7G8",46
"Q7M8G1",46
"O46385",7
"C5Z7K4",9
"A1W7D0",9
"A0RJ00",9
"A9IVY8",9
"Q7VHV4",9
"Q5WVQ2",9
"B2HNC1",9
"B1XP68",9
"A1JU66",2
"P0C2V9",4
"B4UGC3",3
"Q890M4",3
"Q8FMI8",3
"B8HQA4",3
"C4KZR7",3
"Q04SB0",3
"Q050D6",3
"Q9JWJ3",3
"Q7V0W1",3
"A8GM31",3
"A5F763",3
"Q9KQZ9",3
"C3LNF1",3
"Q4UVJ3",3
"Q8P8J0",3
"A1RLP5",1
"B5FAU2",1
"Q0A582",59
"B8D9A6",59
"B8D7K8",59
"Q5HVD1",59
"C1CV34",59
"B1XWR8",59
"Q8TQ68",59
"Q8Q0R2",59
"Q7MXM0",59
"A2BZ75",59
"Q92QV4",59
"Q07LH5",59
"A8LXY1",59
"Q57N96",59
"B5YJP5",59
"A4XHE0",22
"A7GXI1",27
"Q1IVP4",27
"B3CLF5",25
"Q8A455",28
"A0RY20",12
"A5UG92",27
"Q73VI4",27
"Q21KM1",27
"Q4J8P2",12
"A0LI05",26
"B0V5Q6",12
"A1K4E5",12
"A9VJM4",12
"Q4JW06",12
"B0TEV9",12
"Q74IE1",12
"Q11KJ9",12
"B1M6P5",12
"Q2RHN7",12
"Q7N3Q0",12
"Q8R9C6",12
"Q3BRU1",12
"O28848",23
"Q5L6W7",20
"P43820",20
"B9LU47",23
"Q83L36",20
"P15624",23
"Q6AYQ3",2
"Q8UHP1",2
"B6EGT2",2
"B8D8T7",2
"P57236",2
"B8D741",2
"Q9PPK3",2
"A1VZ59",2
"A8ARE6",2
"Q182B9",2
"A7ZTA6",2
"B7ULC0",2
"B7MER5",2
"B7L6X1",2
"P67026",2
"B5YVL2",2
"B7NP56",2
"B7N203",2
"B7M3I2",2
"C4ZXF0",2
"A8A617",2
"A1AHA1",2
"Q0TBP3",2
"P67025",2
"B1IZN3",2
"B7NEL1",2
"B6I3D0",2
"B1LJC1",2
"Q1R536",2
"B7LTH4",2
"Q74FM8",2
"A8GUQ3",2
"Q1RGS3",2
"A8F072",2
"B2U565",2
"Q31V61",2
"Q328M0",2
"Q0SY79",2
"P67027",2
"Q3YVU1",2
"Q8TYY9",2
"B6YS23",18
"A7GT85",16
"B1YR43",16
"Q0BEW8",16
"P34183",10
"Q9PJJ9",16
"Q3ZAI8",18
"A5FSR7",18
"Q3ZWB6",18
"B7UGW0",24
"B5XNL6",24
"Q1H0V0",16
"B1ZUW6",26
"Q6L1Q5",24
"A2C182",18
"A9B9Z7",16
"A8GMY5",16
"Q1GJD0",14
"A3QCG3",16
"A0KUJ6",16
"Q827T0",24
"P0DG40",16
"Q8NZ19",16
"P0DG41",16
"B3CLR6",16
"P09436",23
"Q97ES0",36
"Q899C3",36
"B8CWL4",36
"Q6MT28",36
"A8EY49",36
"Q0HFY9",36
"A6QB84",36
"Q7VFL0",65
"Q04SM4",65
"Q050Q1",65
"P47382",65
"Q3IRL7",1
"Q7N1C8",65
"B1VA97",65
"P57677",1
"C1DMV9",15
"Q5L7B4",14
"A9VLA2",15
"Q0SNR0",14
"Q89WQ1",14
"A5FP73",18
"B8F9F0",15
"B7L9I6",15
"B7M5G9",15
"Q2GG41",15
"B7LLH1",15
"Q9HN72",15
"A6T6A3",15
"Q03AT8",24
"B3WCD5",24
"A0AJB5",26
"A6WXW1",14
"A5D416",36
"A4SG27",15
"Q2RN70",15
"C4K297",15
"Q6HBM0",36
"Q68FL6",36
"A4G3S6",36
"P47267",36
"A4X307",36
"Q55FI3",59
"Q72ZI3",59
"Q65I63",59
"P57441",59
"Q5PGF0",59
"Q56112",59
"Q87A82",59
"B6EHZ8",12
"Q7VRC8",12
"Q493B4",12
"A7GYU6",12
"Q9L4Q8",18
"A2RNT2",12
"Q03FS9",12
"Q4KH98",12
"A9MPG5",12
"Q971B5",18
"Q9WYY4",12
"Q5SM28",18
"Q2KVX0",17
"C5BGA4",15
"Q8XJU2",5
"Q2GGT3",5
"C4L0Z5",5
"C1KYX7",5
"Q0AMI8",5
"A7I4Y2",5
"A0B5P0",5
"A1SQW6",5
"Q68XT9",5
"B4SVG0",5
"Q8E2R1",5
"Q1JEG8",5
"Q48QT3",5
"A7IN73",5
"A4FXR4",8
"Q8UEQ2",12
"A8FAD7",12
"C5BWI5",12
"Q2KWF5",12
"A3NCC8",12
"A0RTS8",12
"Q255Z9",10
"B2THC5",12
"Q8XPE9",12
"B8HL86",12
"B8DQP8",12
"B9LQZ7",10
"Q9JT77",12
"Q6LT00",12
"B1XVE1",12
"B1Y9Y4",12
"Q21TF1",12
"Q68VW6",12
"Q8DSB7",12
"Q4J8I4",12
"C3N6A0",12
"C4KHR4",12
"C3MQH9",12
"C3NGY7",12
"Q0B0Y5",12
"Q10YR2",12
"Q0W8S5",12
"A9NF46",2
"A1VR77",2
"Q168U9",2
"Q21KE0",2
"C3NMY1",2
"C3N9B3",2
"Q97VW8",2
"Q8XJ42",36
"Q7NAR7",36
"Q4A6B0",36
"A5CCE0",36
"Q3J4Z5",36
"A4X0V0",36
"O06851",36
"Q5JGN7",36
"Q7VRN5",18
"Q87B10",18
"Q8DBX3",14
"Q7MHZ4",14
"Q6TGS6",2
"Q9RR63",14
"Q5HCB5",14
"Q4A5E2",14
"Q04D20",14
"Q3K5W9",14
"Q47281",1
"B8JAM9",10
"A9IYY3",10
"Q1BUS8",27
"A0K9A9",27
"A7FTH1",10
"A5I1C9",10
"Q899F3",10
"B1I6H9",10
"Q5KUG6",10
"Q4QLG9",27
"B2UVP1",1
"Q6AF36",24
"A0PPP5",2
"Q46GQ7",27
"Q6AY56",424
"P49742",424
"Q42480",424
"P31863",424
"P34108",424
"P04107",424
"Q75A43",424
"Q7Z9Z2",424
"P39076",804
"P50143",804
"Q3ZCI9",804
"P43348",6
"P42632",12
"Q3ZBT1",18
"P55072",18
"Q01853",18
"Q51238",49
"Q8KN28",1
"P51176",23
"Q99041",23
"B9IYZ1",91
"Q5WHR2",91
"B8CXG0",91
"Q0I4R8",91
"Q65S94",91
"A5USV3",91
"Q75DJ3",8
"A1WBZ7",6
"Q5QUD0",6
"Q1QJD3",6
"Q3J7C1",6
"Q07PX1",6
"B4TQK4",6
"A3QER4",6
"A8H566",6
"Q3B0I6",6
"C1DI61",2
"Q8AA14",2
"Q8XK02",2
"Q85G31",2
"Q5YNQ2",2
"A6TQ96",2
"Q98PK4",2
"Q1J7A5",2
"A5FX03",2
"A0JXL5",2
"Q1QVW0",2
"B0S2N7",2
"Q2JDR0",2
"A7NBR5",2
"Q0BM93",2
"C5D5L5",2
"Q04TR5",2
"Q052U7",2
"B1HVE6",2
"Q47MU1",2
"B5YI37",2
"B2SMI4",2
"Q5H435",2
"Q8ZRN5",1
"B1I6Y3",1
"Q8R7K9",1
"Q667K7",1
"Q53MB8",46
"Q8C1Z8",1
"P13412",1
"P48787",1
"Q9HM08",19
"O83409",19
"Q64399",76
"Q8TQF8",2
"P04979",2
"Q3C1E1",8
"P36186",76
"A5N2N7",76
"Q0BTX8",76
"B6JPU4",76
"Q1CUW7",76
"Q5R0R3",76
"Q1D8I9",76
"P48501",76
"Q8PJ38",76
"O14773",3
"Q9Y296",1
"Q5R9J9",1
"A7IZZ1",18
"Q4QSN4",18
"Q9M7C9",18
"B0RNH1",4
"O42777",4
"B7N1V9",4
"O77811",194
"P0AFZ8",4
"P0AFZ7",4
"P0AFZ9",4
"Q4QM53",1
"P31812",1
"Q9JT82",1
"Q7MAX6",1
"Q48DT0",1
"Q8CX51",1
"A0AJP7",14
"Q11CR0",14
"Q2J399",14
"A8H1E1",14
"Q5LYY2",14
"A3DCM0",3
"C4L614",3
"Q8REM9",3
"Q043R6",3
"A6X1E3",3
"A6U8P9",3
"Q8X7B6",18
"B5YZP1",18
"Q3Z109",18
"A0RX34",25
"A9KL44",35
"Q4JWC7",25
"A6UW21",25
"Q3J897",37
"Q3B2H3",35
"B1XSZ2",35
"Q8ZV45",37
"B2V751",37
"Q9ZJU5",22
"A0QX93",22
"P95646",22
"Q9HBA0",12
"Q0VPI7",5
"Q393X8",5
"Q9PJT0",5
"O84469",5
"C6BW69",5
"Q7MBB9",5
"Q9Y606",5
"Q88XU9",5
"Q5WX34",5
"B1HMV0",5
"Q1QH76",5
"B3CSN9",5
"A1AUF4",5
"O58941",5
"Q5L0I5",3
"Q6KHH8",2
"B4RMB1",3
"Q3IJ75",3
"P60345",3
"C4L8X2",16
"Q49HI0",10
"P79769",13
"P35441",2
"P42958",173
"Q8FHA8",4
"Q90419",9
"P09095",8
"P0A3B2",50
"P0A3B3",50
"P0A3B1",50
"P32132",50
"P0A3B4",50
"A3P8N2",20
"A7Z5T3",302
"A5EPD3",302
"B8I0T8",302
"Q834R3",302
"Q74IU3",302
"A4VGL9",302
"A1S3W8",302
"A0KZP5",302
"B8ZMQ1",302
"C1CD36",302
"Q9CP43",10
"Q9LEW0",6
"Q91Y78",16
"B0WVC4",3
"Q1MCN6",18
"Q1M8R6",18
"Q7VYN2",18
"Q7SXP2",4
"Q9Z1A5",4
"Q01630",12
"Q93705",1
"Q8K1S4",1
"Q8NQU9",34
"B7MYL3",34
"Q6D208",34
"A8LD98",34
"Q14G45",34
"B2SFW5",34
"Q5NEP2",34
"A4IWI7",34
"P10186",34
"Q74K70",34
"A5VIJ2",34
"B2G626",34
"P97931",34
"Q2YS83",34
"Q6GJ88",34
"Q89AP0",32
"Q9V157",32
"Q2YQD8",145
"Q57CE8",145
"Q89UG0",145
"B4ECC7",145
"B2GI06",145
"B1ZP06",145
"Q87VP0",145
"Q2JWP0",145
"B5Z670",2
"Q09857",3
"A8AJ07",6
"Q32I48",6
"C0MBD7",6
"P0DH38",6
"Q1JBD1",6
"Q1JLB5",6
"P0DH39",6
"Q65U16",1
"Q02322",18
"P04529",3
"A5FC03",38
"Q9X3P3",18
"O83441",148
"Q2FQE9",148
"O51121",148
"A0RXK1",148
"Q1IWP3",148
"P54647",148
"Q9A1Q3",148
"Q5XE50",148
"Q1J8S5",148
"Q891P2",148
"P03111",2
"P03122",4
"Q07849",4
"A3RM22",6
"A2SY66",219
"P18948",1
"Q92093",1
"C5H5D3",16
"B8K1W0",16
"Q6UY65",2
"P35260",37
"P17464",200
"P12436",360
"B3LNF5",2
"C8Z3X9",2
"Q9UT38",1
"Q4L3Q0",39
"Q45208",8
"A6USK4",18
"A7Z951",1
"B7IPR7",1
"Q49VW5",1
"Q04JI4",1
"Q8DP12",1
"O73864",2
"Q9U299",1
"Q84H44",226
"Q65PY0",12
"Q1GKQ4",12
"P12867",88
"P26220",50
"O58796",8
"Q6GHX9",1
"C1L1Y2",1
"Q721A5",1
"Q6R7C1",1
"B4ETP5",3
"Q8PNF1",10
"Q609L3",3
"A7GN58",1
"P64263",9
"P64264",9
"A4XJ31",2
"B8DUF0",3
"A6Q573",6
"A9M1M1",2
"A7HAL6",1
"A1KV56",3
"A6QAR3",3
"Q9ZMR9",3
"Q4JTL6",4
"P45320",25
"Q9JTB0",3
"A1B3A6",3
"Q1GRU5",10
"Q93D97",24
"A2RMH3",1
"B6EHQ2",6
"B1KRD2",1
"Q5P3B7",3
"B9MLW8",2
"P44572",43
"B9KXM8",4
"A6V3E8",6
"Q3IHS5",1
"Q0ALW8",3
"Q47D77",1
"Q6F9H8",2
"C0MG35",1
"A5I684",10
"A7FXW4",10
"Q9A3G1",3
"B8H462",3
"A6W133",1
"Q5QWE2",6
"Q7N0K1",1
"Q8NY38",4
"Q6GC47",4
"Q7A7G1",4
"Q478D8",3
"Q0ABM5",4
"Q99WG0",4
"A0QLB6",1
"Q8D5Z2",1
"Q4UM83",4
"Q03YW0",1
"Q57935",17
"Q57955",30
"A2C0T9",1
"Q813Z5",3
"Q15YF9",3
"B7H9V0",3
"Q92S22",4
"P13422",19
"B9L8T4",3
"P96129",22
"Q0VRK0",3
"Q6GIH0",2
"Q18A92",4
"B1Z942",3
"A5D3N0",2
"Q55CV9",16
"P37570",54
"O74818",10
"Q9CIX4",3
"O13799",3
"Q8X8V5",3
"P42592",2
"P77212",8
"Q8TFF9",46
"Q5UP24",8
"Q9HGM3",30
"P37519",43
"B1H2Q2",1
"Q8R060",2
"Q43643",95
"P42644",95
"P93211",95
"Q96300",95
"P93212",95
"P42653",95
"Q29836",1
"B6DZD0",29
"Q0U9X3",233
"Q19341",1
"Q8GSN8",10
"Q0SPY0",4
"Q39147",4
"P23979",66
"P43774",14
"P41575",14
"P85968",14
"P01010",105
"Q7ZVB2",302
"Q52402",42
"A1JPF0",3
"Q9LZJ5",31
"Q7YR23",16
"Q09427",31
"Q63563",11
"Q54K24",31
"B8NKA3",2
"P00521",7
"Q9M2L4",44
"Q8JZN5",2
"Q38970",65
"F4I1L3",65
"B6EJW4",4
"B3R4D3",4
"A9HL57",4
"A0AJ21",4
"A6WXC3",4
"A4SGK0",4
"Q3IIX1",4
"A4WVF3",4
"Q2YTE1",4
"Q6GG07",4
"B2I6R7",4
"Q87EY1",4
"A8HQ90",4
"C3PAJ0",4
"C3L8Y0",4
"Q81KY8",4
"B7JRX4",4
"C1EUU5",4
"A7GTP6",4
"A1UUE5",4
"B2JQF1",4
"B3R112",4
"C6X3B5",4
"B4RCL2",4
"A4W3M1",4
"C6GWM7",4
"C5VZW3",4
"C6GN01",4
"Q8PJ30",4
"O27748",7
"A0PR19",6
"Q0K3N1",4
"Q5YUH5",6
"Q3ACM1",6
"A7ZI98",6
"B7L507",6
"B7M2Z9",6
"C4ZTB5",6
"A7ZWZ8",6
"B1J0S8",6
"P77580",6
"B6HZX7",6
"B1LIN6",6
"Q3Z555",6
"B1VRH6",6
"Q3IHD9",4
"Q13E74",4
"Q9KT07",40
"Q92CN9",40
"Q8D7K4",40
"Q7MEL2",40
"Q5WED5",40
"Q1LT88",40
"A5EVU0",40
"Q4R333",119
"Q6GH55",16
"Q9Z3R3",12
"P59872",46
"A7MB45",14
"Q9NJV4",183
"Q54HF1",188
"O13419",183
"P53689",183
"Q28C61",4
"A7FPG0",6
"C1FSA8",6
"Q5LY80",6
"B7HGP8",3
"Q556N5",1
"Q10F39",18
"Q0JF58",18
"Q5X986",13
"Q5R5D5",8
"Q91WR5",15
"P86886",302
"P11884",302
"P22281",298
"Q56694",298
"Q89AB6",58
"P0AB72",58
"P0AB71",58
"P0AB73",58
"Q1I563",3
"Q41233",2
"P04841",5
"Q28RK6",54
"Q15NL4",54
"A9L126",54
"Q2P7U1",54
"P22621",6
"O25836",24
"Q887D9",24
"Q5HAP2",150
"O32956",150
"B2HGY2",150
"Q31TK2",150
"Q2JRU4",150
"P00727",150
"Q11001",83
"P0C2T8",83
"B2AWV6",2
"E4V1Q7",26
"A3CSY4",20
"O64407",22
"P22998",71
"Q640P2",126
"O77802",126
"Q63QW9",4
"B8F4V0",4
"Q220S7",4
"B0TIR7",4
"Q3AZX9",4
"Q9PGY0",4
"P26256",64
"Q9LX08",64
"O36386",1
"P24447",1
"Q08DS7",3
"P35585",7
"Q8LPL6",3
"Q99186",4
"Q9Z8K2",5
"Q661Q3",60
"B7V7X2",60
"Q9HYZ3",60
"Q5JI21",3
"Q42564",10
"P0C0L1",2
"B7GGW0",18
"Q8FL88",88
"A8GE05",88
"Q3JNJ9",24
"P26817",20
"A0QBT9",22
"Q6AA78",22
"A5F8P7",22
"Q9KUU2",22
"C3LRF4",22
"O66143",24
"Q9CMJ6",24
"O08318",15
"B8D1G6",31
"Q6M102",27
"A0B6F6",27
"A0QHB4",15
"P30759",85
"Q9A3Y4",8
"Q9FFN9",2
"P24058",151
"B7HRS6",151
"A6M1Z5",151
"P59616",151
"Q3Z726",151
"Q3YSS4",151
"B8F531",151
"A0QHA7",151
"A0QYS5",151
"Q5YYD2",151
"Q31DH2",151
"Q7TV86",151
"A9WQ91",151
"A4FKC1",151
"Q0KDH9",16
"C1B1F1",14
"Q9S400",23
"Q5E3Z0",10
"Q5NLJ0",24
"B7J629",4
"B5EP40",4
"A3MPY1",4
"A2S718",4
"Q62GB0",4
"A1V8D7",4
"A3P066",4
"Q3JMW1",4
"A3NED2",4
"Q63Q57",4
"Q6HHF5",18
"A1K498",18
"Q65I28",18
"P27793",18
"Q7NYT5",18
"Q472Q5",18
"Q4QNZ4",18
"A5UAV8",18
"B9LMX0",18
"Q17XJ5",18
"A9AWF4",18
"A5UNA1",18
"B0JWQ2",18
"B5ZST4",18
"B1KKS1",18
"C0M8T9",18
"Q4UWE0",18
"Q8P7R0",18
"A0K2D5",6
"Q88QD4",233
"B5XNE4",233
"P0A4Z7",233
"A1KLN4",233
"C1AF05",233
"A5U5N6",233
"P0A4Z6",233
"A8G399",233
"A2BV47",233
"Q5LRZ7",233
"Q21MK4",233
"C5BP61",233
"Q9P1U1",13
"Q28281",13
"O74515",11
"A7ZTV5",4
"B7L891",4
"B7NF60",4
"B6I3Y1",4
"Q4QMY5",4
"Q9X7E6",82
"A5FWI5",44
"O67213",44
"B9J0E1",44
"P14568",44
"Q6AR59",44
"B8E0N9",44
"C5BC58",44
"P13257",44
"Q12D55",44
"Q4ZPK0",44
"A8LYQ9",44
"B4T702",44
"O94354",44
"A5VAK5",44
"A5CXM9",44
"Q1BXP1",302
"A0K608",302
"B1JCH3",302
"B4TGE2",302
"B2U3C8",302
"Q9EPE9",39
"O60423",39
"Q5TM63",9
"Q6FP20",2
"Q9H1Y0",5
"A6UVD8",91
"B7II09",44
"A8GB61",44
"Q6GI31",2
"Q2STE7",148
"Q5FNY6",148
"Q13IW9",148
"P22201",148
"B8D8H1",148
"P57122",148
"Q09MJ3",148
"Q74GY2",148
"B1MW87",148
"Q2GER5",148
"Q5Z0Y3",148
"A4GGB2",148
"B1W0A5",148
"Q2JSW1",148
"C4LDW2",148
"Q0AJB0",148
"Q6LLG8",148
"Q24048",5
"B6EHG4",148
"A6TK65",148
"P12698",148
"P42006",148
"B0THN2",148
"A9AVV4",148
"Q1GAW5",148
"Q6AG58",148
"Q9MU30",148
"P69369",148
"P69370",148
"Q0P3P2",148
"Q0SGP9",148
"A1AXU2",148
"A1SBU0",148
"A7FPE0",148
"Q1C095",148
"B2K847",148
"Q7CFM8",148
"A9R5T9",148
"Q1CCH5",148
"A4TSJ3",148
"Q663Q8",148
"B1JRN2",148
"P50006",18
"Q9Z688",18
"Q54DF1",18
"O01666",18
"P43452",18
"B5XZM3",18
"Q1GAW6",18
"Q04BA4",18
"Q6MS93",18
"A5CYE3",18
"Q8XU75",18
"Q1MAZ1",18
"O50289",18
"B5RFW2",18
"A0L2S9",18
"B4U2E0",18
"Q22258",6
"P37617",44
"B5BSX1",68
"Q91XT5",14
"P23363",2
"Q6GP52",1
"Q62CH8",9
"A4JJG6",9
"A3NKP8",302
"B7MCD1",302
"Q47077",189
"Q8VNN2",189
"B7ECS8",126
"Q9C8Y9",219
"Q5RF32",8
"D2YZP9",18
"Q8R016",68
"P0DJQ8",5
"P0DJQ7",5
"Q24039",6
"Q2L4H3",12
"P21090",5
"Q1EHT7",1
"Q1ZXG6",47
"Q9SAB6",90
"B9X287",51
"Q9SLP1",68
"Q60048",44
"Q9ZLT1",4
"A7ZHC8",55
"O35350",9
"Q6F6Q6",17
"Q8DV10",17
"Q96818",240
"P07299",1140
"P42671",1443
"Q2URJ3",13
"O28995",32
"Q8RG87",32
"Q6CIQ1",32
"Q9JVZ6",32
"Q87SF4",32
"C3P656",32
"C3L740",32
"Q81WF2",32
"P25994",32
"Q0SPY4",32
"A0AJU0",32
"Q97AJ3",32
"Q01294",2
"Q9RLS9",32
"Q5JGA9",2
"Q9X2B7",2
"P48442",10
"E2IUB0",16
"D3ZZ07",4
"Q59296",230
"Q9XZD5",230
"Q92405",228
"Q5R6D1",3
"P08310",386
"P25975",4
"Q26534",4
"P13127",13
"Q4R959",13
"Q2IBA7",13
"Q07DZ0",13
"Q2IBE7",13
"P47755",13
"Q07DY0",13
"Q2QLF0",13
"A0M8R8",13
"Q5R4P6",13
"O02350",10
"P09954",52
"P15089",51
"B8M044",4
"A5YCB8",4
"Q9UTQ0",7
"Q6FMG7",141
"Q64244",45
"Q8TWU6",2
"Q9KSM5",10
"C3LLS7",10
"O15865",11
"Q4WAJ6",24
"A1K436",804
"Q8NSS0",804
"A8G3G6",804
"A9HPH6",804
"Q3SQJ5",804
"A2C4I2",804
"Q7UM97",804
"Q2JUN7",804
"B0VSP5",804
"Q2KXZ3",804
"B2JFE0",804
"A7I0W5",804
"B8H163",804
"P0CAT9",804
"Q8KJ24",804
"Q93GT8",804
"B6J4T4",804
"B6J2I0",804
"A9KC15",804
"P19421",804
"B5YDR9",804
"B2VL84",804
"B0TX65",804
"Q1CVE5",804
"Q0I284",804
"B0USK6",804
"Q03SQ9",804
"Q5ZXP3",804
"Q5WYL2",804
"Q6LM06",804
"Q1I5E2",804
"B6IU98",804
"Q3JYQ0",804
"Q8CX00",804
"A8AZE1",804
"Q8VT58",804
"B2FIU9",804
"P23033",804
"B2S1X8",804
"Q05045",804
"P52757",1
"P95463",60
"B1XP49",60
"A9BEG8",60
"Q6FXI5",152
"P45858",94
"Q0GNE1",94
"Q59776",94
"P0A9I2",24
"P0A9I1",24
"Q9LTS3",1
"A8AGW0",47
"P11442",123
"Q9U572",1
"P46523",25
"Q75GT3",25
"Q7UBW5",25
"Q8NXE7",25
"Q74X11",25
"Q49V34",25
"Q53654",2
"Q0RB90",16
"C5D391",14
"B1GZU1",8
"P21637",22
"Q9HZU2",13
"B9JW09",68
"A3DF00",68
"C4XMZ1",68
"Q8RF14",68
"Q2K7G6",68
"Q92P98",68
"Q5PDU9",68
"O08791",1
"Q6EMS9",47
"P00396",47
"Q6EGJ0",47
"P20375",26
"P26857",30
"Q9ZDC6",3
"O79552",23
"P19225",48
"P15149",78
"P00178",48
"P12939",48
"P13584",110
"Q64462",123
"P51870",99
"P51871",43
"Q9LKF9",1
"Q869Q8",4
"Q03748",10
"Q8QG61",25
"P97784",25
"P40115",25
"Q49AN0",25
"P40714",29
"P32577",20
"Q96PZ7",10
"Q54QX3",4
"Q5BD89",4
"Q49V31",2
"A4IHP4",9
"A8XF54",65
"C6DFE1",6
"Q2NTJ9",6
"Q8MIT9",12
"A6NN92",12
"P23135",50
"B7KHH8",28
"Q06FN8",28
"Q1XDE6",28
"Q7U4U6",28
"Q9ZZE3",50
"Q6RSH5",50
"Q36311",50
"Q7YC71",50
"O48098",50
"Q9B5S0",50
"Q8WBP9",50
"Q71MR3",50
"O20604",50
"Q9MLJ6",50
"Q34340",50
"Q508N6",50
"O79199",50
"O99797",50
"Q3ZEC3",50
"Q8WGF6",50
"Q8W9F9",50
"O79512",50
"Q957A8",50
"Q8HLB9",50
"Q1PG50",50
"Q9G6G2",50
"Q94SA4",50
"Q9G946",50
"Q35727",50
"Q9MLD7",50
"Q9XP82",50
"Q9TDK6",50
"Q36551",50
"Q49KY5",27
"A4GYS4",27
"Q2UGN1",26
"Q8Z458",11
"Q7XR52",4
"P37604",9
"B4UHY1",220
"A6L5G7",232
"Q0TP55",224
"A7MP70",224
"A6H0M8",226
"A5GD89",220
"Q03YE2",220
"Q2FNR0",220
"Q2RJK7",232
"Q3ISQ0",216
"A9M4C8",232
"B2IT87",226
"Q9AKE4",220
"B9K865",222
"B5FGX4",224
"P40110",4
"Q4JV62",4
"Q11CB4",20
"B2HKW6",4
"Q73VY3",4
"A3PNF3",28
"B5R1Q4",28
"B8CKF7",28
"Q9SDM8",30
"O76240",30
"O27390",12
"P00862",30
"Q3EBC8",1
"Q9JLM8",1
"Q5ZKU1",5
"P24171",4
"Q02UV9",9
"A6V915",9
"A4WFV0",9
"Q8Y564",10
"Q0AKD9",4
"A2C141",2
"A2CAR8",10
"A8GZL8",12
"Q2JKH3",2
"O49552",26
"Q9XYZ5",26
"Q6QNU4",26
"Q8GY03",32
"Q9QY16",1
"A2RSQ0",1
"Q1QZC2",9
